3Ps Cod maturity-at-age ogive - mat (units : NA )
1	6		
1959	2016	
1	14	
1 
0.0001	0	0.0106	0.0175	0.0418	0.3447	0.7259	0.9344	0.9925	0.9984	1	1	1	1
0.0044	0.0008	0.0004	0.04	0.0961	0.2444	0.692	0.9157	0.9815	0.9984	0.9997	1	1	1
0.0003	0.0123	0.0047	0.0048	0.1391	0.3878	0.7058	0.9057	0.9781	0.9949	0.9996	0.9999	1	1
0	0.0014	0.0336	0.0275	0.0557	0.3851	0.7905	0.9468	0.9762	0.9946	0.9986	0.9999	1	1
0	0.0002	0.0059	0.0888	0.1453	0.4196	0.7084	0.9574	0.9925	0.9943	0.9987	0.9996	1	1
0	0.0001	0.0012	0.024	0.2143	0.5049	0.8986	0.904	0.9926	0.999	0.9987	0.9997	0.9999	1
0	0.0003	0.0007	0.0066	0.0929	0.433	0.8596	0.9909	0.9733	0.9987	0.9999	0.9997	0.9999	1
0	0.0001	0.002	0.0051	0.0366	0.2991	0.6814	0.9735	0.9993	0.993	0.9998	1	0.9999	1
0	0	0.0012	0.0132	0.037	0.1783	0.6401	0.8569	0.9955	0.9999	0.9982	1	1	1
0.0001	0.0001	0.0004	0.0111	0.0818	0.2225	0.5536	0.8811	0.9437	0.9992	1	0.9995	1	1
0	0.0006	0.0018	0.0053	0.0946	0.3719	0.6809	0.8763	0.9686	0.9791	0.9999	1	0.9999	1
0.0004	0.0002	0.0057	0.0233	0.0731	0.4931	0.7975	0.9409	0.9759	0.9923	0.9925	1	1	1
0.0006	0.0024	0.0033	0.0515	0.24	0.5396	0.9006	0.9632	0.9916	0.9957	0.9981	0.9973	1	1
0	0.0036	0.0158	0.0507	0.3408	0.8069	0.9457	0.9883	0.9943	0.9989	0.9992	0.9996	0.999	1
0	0.0003	0.021	0.0957	0.4612	0.831	0.9822	0.9962	0.9987	0.9991	0.9998	0.9999	0.9999	0.9997
0.0003	0.0004	0.0034	0.1136	0.4106	0.932	0.9791	0.9986	0.9997	0.9999	0.9999	1	1	1
0.0014	0.0023	0.0055	0.0394	0.4339	0.821	0.9955	0.9978	0.9999	1	1	1	1	1
0.0008	0.0071	0.015	0.0695	0.3302	0.8209	0.9679	0.9997	0.9998	1	1	1	1	1
0.0005	0.0042	0.0341	0.0921	0.5017	0.8557	0.9648	0.995	1	1	1	1	1	1
0	0.0028	0.0216	0.149	0.403	0.9314	0.9862	0.9939	0.9992	1	1	1	1	1
0.0005	0.0002	0.016	0.1032	0.4649	0.818	0.9946	0.9988	0.999	0.9999	1	1	1	1
0.0007	0.0035	0.0037	0.0847	0.3753	0.8117	0.9676	0.9996	0.9999	0.9998	1	1	1	1
0.0006	0.0042	0.025	0.074	0.3455	0.7582	0.9553	0.995	1	1	1	1	1	1
0.0014	0.0033	0.026	0.1591	0.6347	0.7507	0.9424	0.9907	0.9992	1	1	1	1	1
0.0008	0.0079	0.0192	0.1443	0.5826	0.9742	0.945	0.9884	0.9981	0.9999	1	1	1	1
0.0006	0.0041	0.0444	0.1042	0.5155	0.9115	0.9988	0.9899	0.9978	0.9996	1	1	1	1
0.001	0.0028	0.0214	0.2125	0.4082	0.8704	0.987	0.9999	0.9982	0.9996	0.9999	1	1	1
0.0003	0.0047	0.0137	0.1048	0.6104	0.8035	0.9769	0.9982	1	0.9997	0.9999	1	1	1
0.0011	0.0018	0.0206	0.0637	0.385	0.901	0.9604	0.9963	0.9998	1	0.9999	1	1	1
0.0025	0.0061	0.0115	0.086	0.2495	0.7701	0.9814	0.9931	0.9994	1	1	1	1	1
0.0011	0.0123	0.034	0.0693	0.2966	0.6192	0.9471	0.9967	0.9988	0.9999	1	1	1	1
0.0002	0.0062	0.0577	0.1684	0.323	0.6539	0.8883	0.9897	0.9994	0.9998	1	1	1	1
0.0007	0.0022	0.0347	0.2308	0.5383	0.7536	0.8944	0.9749	0.9981	0.9999	1	1	1	1
0.0001	0.0045	0.0188	0.1712	0.5951	0.8703	0.9514	0.9743	0.9948	0.9996	1	1	1	1
0.0004	0.0006	0.0263	0.1446	0.5429	0.8781	0.9748	0.9921	0.9942	0.9989	0.9999	1	1	1
0.0004	0.0024	0.0063	0.1393	0.598	0.8723	0.9724	0.9955	0.9988	0.9987	0.9998	1	1	1
0.0004	0.0024	0.0171	0.0602	0.4928	0.9291	0.9752	0.9942	0.9992	0.9998	0.9997	1	1	1
0.0004	0.0024	0.0171	0.1147	0.3931	0.8536	0.9914	0.9956	0.9988	0.9999	1	0.9999	1	1
