"","Year","Age1","Age2","Age3","Age4","Age5","Age6","Age7","Age8","Age9","Age10","Age11","Age12","Age13","Age14","Age15","Age16"
"48",2001,1.76363255771078e-05,0.00226758350081836,0.0383233754534547,0.213905219910428,0.646338100152652,0.923300292962731,0.987283305950282,0.997926666539154,0.99983614798671,0.999991618681539,0.999999935326906,0.999999999392829,0.999999999897763,0.999999999984237,0.999999999999664,0.999999999999664
"49",2002,2.29354407150011e-05,0.00284088276017372,0.0466055722929537,0.247541747723497,0.685325057043617,0.933959760623781,0.989002775138786,0.998184784095951,0.999853799107176,0.999992351605349,0.999999938770388,0.999999999404496,0.999999999898367,0.999999999984107,0.999999999999652,0.999999999999652
"50",2003,2.9127971116968e-05,0.00347919510012267,0.0554082752325053,0.280174771307404,0.71758884206026,0.94210577477632,0.990298165338847,0.998378801678842,0.999866990446399,0.999992888134057,0.999999940994175,0.999999999406101,0.999999999897305,0.999999999983719,0.999999999999633,0.999999999999633
"51",2004,3.595108226873e-05,0.0041422356564814,0.0640575739533361,0.309314470348984,0.742487625562578,0.947954302704966,0.991205605142983,0.998511955333999,0.999875652355027,0.999993205878067,0.999999941598764,0.999999999391868,0.999999999893472,0.99999999998288,0.999999999999603,0.999999999999603
"52",2005,4.12687706602074e-05,0.00465305629565623,0.0706046746374217,0.33018358346318,0.758892861507092,0.951738634920573,0.991806349174814,0.99860326750146,0.999881995243956,0.999993468493749,0.999999942654654,0.999999999390605,0.99999999989242,0.99999999998257,0.999999999999589,0.999999999999589
"53",2006,4.31932638304265e-05,0.00485837059731737,0.0734170908123956,0.33936354061906,0.766200825678043,0.953521404089083,0.992114688481383,0.998655068460083,0.99988624666213,0.999993695369636,0.9999999445248,0.999999999409233,0.999999999895624,0.999999999983075,0.9999999999996,0.9999999999996
"54",2007,4.26860801102758e-05,0.00480803951950885,0.0727619971235049,0.337318132718679,0.764655208082498,0.953161753498733,0.992055259241149,0.99864554957672,0.999885521243872,0.999993660390953,0.999999944292244,0.999999999407525,0.999999999895374,0.999999999983043,0.9999999999996,0.9999999999996
"55",2008,4.02904574368872e-05,0.00454236658213427,0.0690265163987716,0.324814291114567,0.754389801194123,0.950599286645545,0.991603947830719,0.998568418142893,0.999879034761655,0.999993303815047,0.999999941197322,0.999999999375001,0.999999999889657,0.999999999982121,0.999999999999578,0.999999999999578
"56",2009,3.7515673590034e-05,0.00423357923681354,0.0646417861594467,0.309639250457104,0.741225012825946,0.947228098153715,0.991006723669475,0.998466193808565,0.999870428802157,0.999992830206846,0.999999937079133,0.999999999331646,0.999999999882031,0.99999999998089,0.999999999999549,0.999999999999549
"57",2010,3.55650708504181e-05,0.00400461797485593,0.0612645633661315,0.297332698160816,0.72971287302606,0.944140647082406,0.990445929087532,0.998368297472893,0.999861971053933,0.999992350759965,0.999999932707862,0.999999999283541,0.999999999873427,0.999999999979477,0.999999999999515,0.999999999999515
"58",2011,3.39156468088255e-05,0.0038116317525145,0.0584062048505191,0.286656174789169,0.719240377655651,0.941263162175297,0.989920306503692,0.998276417282462,0.999854026664569,0.999991900061069,0.999999928593287,0.999999999238201,0.999999999865314,0.999999999978144,0.999999999999483,0.999999999999483
"59",2012,3.24016838417512e-05,0.00364226280091058,0.0559485921752327,0.277427602001188,0.709949118779092,0.938694093242174,0.989455775073388,0.998196313449547,0.999847234926335,0.999991523373973,0.999999925275887,0.999999999202844,0.999999999859065,0.99999999997713,0.999999999999459,0.999999999999459
"60",2013,3.12781529391087e-05,0.00351056691266797,0.053977940060114,0.269756123243311,0.701799242474768,0.936357136440171,0.989024277872782,0.998120648317351,0.999840676500597,0.999991150376957,0.999999921857378,0.999999999165039,0.999999999852291,0.999999999976015,0.999999999999432,0.999999999999432
"61",2014,3.09826323100309e-05,0.00345942061869855,0.053075509210278,0.265857412290205,0.697188598248905,0.934913952871018,0.988738717347703,0.998067503495087,0.999835714290796,0.999990845433759,0.999999918739962,0.999999999127351,0.999999999845327,0.999999999974834,0.999999999999401,0.999999999999401
"62",2015,3.13093223858384e-05,0.00347999864670763,0.0532404158766918,0.266146789203208,0.697125963047285,0.934788654904647,0.988696347622565,0.998056861833623,0.999834415743056,0.999990747405872,0.999999917495826,0.999999999110119,0.99999999984201,0.999999999974249,0.999999999999385,0.999999999999385
"63",2016,3.10263278548005e-05,0.00346245158030532,0.0531039649459745,0.265926953141254,0.697219904890439,0.934910450746847,0.988735809809887,0.9980666154312,0.999835593076523,0.999990835703469,0.99999991861037,0.999999999125514,0.999999999844971,0.999999999974771,0.999999999999399,0.999999999999399
"64",2017,2.89429431689918e-05,0.00329905693325429,0.0513167243253587,0.260532753770726,0.693070591121588,0.93421146012086,0.988698211156533,0.998075314109012,0.999838121253532,0.999991091898791,0.999999922532266,0.999999999184284,0.999999999856499,0.999999999976835,0.999999999999458,0.999999999999458
"65",2018,2.44567294155864e-05,0.00292975382532358,0.0471077702344112,0.247181734526116,0.682081560928275,0.932216031479038,0.988550991391996,0.998085726592208,0.999843097084594,0.999991622523221,0.999999930657889,0.999999999303649,0.999999999879694,0.999999999980945,0.999999999999571,0.999999999999571
"66",2019,1.83229375873985e-05,0.00238839762213072,0.040604152155769,0.225152326233346,0.66241157666706,0.928541794950346,0.988269871159267,0.998098997526182,0.999850873177038,0.999992436312943,0.999999942438931,0.999999999466735,0.999999999910662,0.999999999986299,0.999999999999711,0.999999999999711
