"","Year","Age1","Age2","Age3","Age4","Age5","Age6","Age7","Age8","Age9","Age10","Age11","Age12","Age13","Age14","Age15","Age16"
"21",1979,0.223614595836955,0.207963733481393,0.326536676745499,0.576719291986078,0.955654550190614,1.47182592598269,2.11375669371568,2.85529215877443,3.72577382969964,4.71349926027126,5.77070587410514,6.90737704915356,8.11990606251022,9.40099793472901,10.7750216925228,12.2758073883382
"22",1980,0.167495610655008,0.145770255851755,0.258160613422675,0.50603871521541,0.892016092683713,1.43765947918948,2.14813096382298,2.99869962242102,4.00017998378024,5.1290026134985,6.33978141073086,7.63232690041497,8.97180909016159,10.3326846786636,11.7472217706795,13.2678210050557
"23",1981,0.166377939256407,0.144531604245693,0.256798828813116,0.504631033682377,0.890748662711914,1.43697901677113,2.14881556527153,3.00155574000662,4.00564508456604,5.13727782040788,6.35111517681498,7.64676507515295,8.98877567723191,10.3512402463164,11.7665842060042,13.2875780488232
"24",1982,0.186892230433178,0.167266425719279,0.281793694061979,0.530468313663734,0.914011696480334,1.44946855904847,2.136250053196,2.94913315152555,3.90533593379903,4.98539059818901,6.14308965350825,7.38175970684281,8.67736258401663,10.0106622210965,11.4111965342435,12.9249475394032
"25",1983,0.192715699691363,0.1737202452932,0.288889080791893,0.53780283984307,0.920615461671886,1.45301401255082,2.13268303386033,2.93425175348828,3.87686079659966,4.94227379918869,6.08403666310971,7.30653163279872,8.58896057395892,9.91398105172093,11.3103112946121,12.8220062481106
"26",1984,0.175361853837468,0.154487965514741,0.267744941083141,0.515946068374987,0.900936346335537,1.44244861745142,2.14331269480035,2.97859808317247,3.96171625298106,5.07076117507947,6.26001363613955,7.53071009806864,8.85239715921428,10.2020894001869,11.6109477056373,13.1287696604151
"27",1985,0.176437722741343,0.155680289794815,0.269055793017828,0.517301100623146,0.902156372629674,1.4431036296107,2.14265369841647,2.97584878843343,3.95645555471201,5.0627954726395,6.2491037689738,7.51681193153352,8.83606514655234,10.1842278370688,11.592309452842,13.1097515580923
"28",1986,0.195528501035875,0.176837512951004,0.292316232623368,0.541345498726277,0.923805154754498,1.45472650658765,2.13096012328273,2.92706387036369,3.86310698411289,4.92144789888387,6.05551340258816,7.27019562441011,8.54626140586451,9.86728295628128,11.261582585814,12.7722844431665
"29",1987,0.252066383137897,0.239495230198365,0.361202685117344,0.61255366657548,0.987918637847867,1.48914798684743,2.09632926842374,2.78258594999657,3.58665254116139,4.50284304490098,5.48219003452339,6.53983442690075,7.6879993973205,8.928641690517,10.2821255763868,11.7728659981655
"30",1988,0.280327510910424,0.270815429810142,0.395636391569511,0.648147909854746,1.01996651920242,1.5063539700851,2.07901862682108,2.71036695600531,3.44846352443387,4.29359846719886,5.19560758117617,6.17475476074593,7.25898700095945,8.45945077359405,9.79253242818281,11.2732948907543
"31",1989,0.278152612563733,0.268405113742717,0.392986468613993,0.645408675189983,1.01750020275766,1.50502984513163,2.08035080599329,2.71592473034098,3.45909816953476,4.30970135204342,5.21766217535204,6.20285028363948,7.29200261021134,8.49555841083031,9.83021016479512,11.3117405035518
"32",1990,0.239391125878859,0.225447963908106,0.345758995425395,0.59658947030784,0.973545002653769,1.48143101724566,2.10409317782604,2.81497653027334,3.64863100682962,4.59669028531478,5.61072369925681,6.70357448447392,7.88041360438831,9.13907616515902,10.501710553876,11.996926140301
"33",1991,0.239289683760487,0.225335541381234,0.345635397097896,0.596461706282668,0.973429968144172,1.48136925709927,2.10415531363919,2.81523575728636,3.64912703043863,4.5974413598434,5.61175237480684,6.70488492243688,7.88195352617222,9.14076030603679,10.5034679276968,11.9987193295828
"34",1992,0.209949860872877,0.192819885360334,0.309887395220466,0.559508871206943,0.940158855595725,1.46350654104406,2.12212668275018,2.89021126816759,3.79259056481818,4.81467256517206,5.9092733545633,7.083899264365,8.32734083792908,9.62785970680372,11.0117482897162,12.5173584981676
"35",1993,0.256484345992138,0.244391407010061,0.366585585519053,0.618117989623673,0.992928570590861,1.49183773778117,2.09362315661535,2.77129620829227,3.56504993748329,4.47013257491621,5.43738960604241,6.48276280481643,7.62093339604881,8.85529472222908,10.2055891989335,11.694769801391
"36",1994,0.301521249245495,0.294303243902951,0.421459103611575,0.674840937973354,1.04400004033749,1.51925717442542,2.06603693651162,2.65620809604076,3.3448320669465,4.13668063774966,4.98069211224827,5.90097223592177,6.93725969608461,8.10759257449825,9.42537407706536,10.8986538143098
"37",1995,0.33763035650501,0.334320912563383,0.46545488501251,0.72031953170597,1.08494746446671,1.54124117659389,2.04391921285273,2.5639342341767,3.16826862378653,3.86932984550481,4.61452708762849,5.43451169940107,6.3891126171516,7.50810959275994,8.79982326238026,10.2603542090547
"38",1996,0.372948327270116,0.373461809669456,0.50848673595634,0.764801707140075,1.12499774646091,1.56274351782615,2.02228607991589,2.47368205673359,2.99557361698691,3.60783660512447,4.25638459626801,4.97827113179268,5.85297522750088,6.92176104996585,8.18797802271943,9.63603949986629
"39",1997,0.325894083428697,0.321314269006652,0.451155265223624,0.705537964514716,1.0716386294435,1.53409588078514,2.05110797115743,2.59392531739179,3.22565571921724,3.95622487401946,4.73353896707063,5.5861218789767,6.56727276268237,7.70295506284365,9.00314136524806,10.4678159559746
"40",1998,0.32948526188023,0.325294167715892,0.455530801317327,0.710060971540197,1.07571099562309,1.53628226756835,2.04890828529896,2.58474835541418,3.20809586020861,3.92963589198759,4.69712256007754,5.53973072853355,6.51275759663333,7.64333435966185,8.94092812386575,10.4043348022717
"41",1999,0.359928157992107,0.359032297016998,0.492622801208756,0.748403102082664,1.11023298393634,1.55481655835898,2.03026125648321,2.5069540313845,3.05923860603605,3.70423756421273,4.38841584727546,5.14646679233231,6.05062530247119,7.13792174996383,8.41353822393572,9.86619664140896
"42",2000,0.332623687865478,0.328772306632214,0.459354698225042,0.714013747201948,1.07926994431137,1.53819300889932,2.0469859215538,2.57672836522854,3.1927498342303,3.90639907620238,4.66529729727343,5.49918827318045,6.46511534882318,7.59123024769697,8.88655832408667,10.3488569403266
"43",2001,0.297412953261391,0.289750253260749,0.416453505141694,0.669666633257051,1.03934126722243,1.51675595535141,2.06855336968269,2.66670650945788,3.36492048617161,4.16709834312888,5.02235235849455,5.95404355488731,6.99962486138471,8.17579845698417,9.49654581447092,10.9712760391152
"44",2002,0.298718576899669,0.291197201637963,0.418044293076958,0.671311036332048,1.04082183345425,1.51755084714114,2.06775364282635,2.66337009534,3.35853635146042,4.15743154323935,5.00911265948404,5.93717739703887,6.97980510294083,8.15412250841869,9.47392731203255,10.9481965692481
"45",2003,0.313676061898403,0.307773731053959,0.436268677179908,0.69014964617721,1.05778349572266,1.52665728614235,2.05859181233698,2.6251474692671,3.28539842995465,4.04668675424022,4.85743602501482,5.74395532629186,6.75274599424244,7.90579851519717,9.21480523351225,10.6837935558564
"46",2004,0.32401449765677,0.319231231060042,0.448865154749508,0.703170669275521,1.06950719497637,1.53295154848722,2.0522592640542,2.59872844466475,3.23484636835793,3.9701412730488,4.75259893899146,5.61040252876702,6.59580543847191,7.73415992412392,9.03570313429012,10.5010413372514
"47",2005,0.346566452196724,0.344224278878669,0.476342734158293,0.73157433960245,1.09508092187174,1.54668166410449,2.03844563263712,2.54109877459209,3.12457361320661,3.80316724985863,4.52391045522479,5.31907445082,6.25346000421728,7.3597526352792,8.64501517200348,10.1023911137184
"48",2006,0.393041767996387,0.395730226538722,0.532968831828503,0.790108935616061,1.14778353935578,1.57497683728552,2.00997834917788,2.42233491705982,2.89732230730863,3.45906534754436,4.05262671420926,4.71870234560362,5.54795077035603,6.58816997906525,7.83988112500859,9.28084835122843
"49",2007,0.371458476652057,0.371810693014631,0.50667148359795,0.762925274402648,1.12330826838247,1.56183646468349,2.02319865036596,2.47748924778766,3.00285857014369,3.61886741627696,4.27149245214273,4.99751714952558,5.87559160675574,6.94649553272224,8.21378805621564,9.66237554452565
"50",2008,0.35844115274009,0.357384333719433,0.490811015679427,0.746530253018612,1.10854673247908,1.55391123753646,2.03117208407602,2.51075395133903,3.06650964614806,3.71524730835682,4.40349484966677,5.16567605338326,6.07319848821608,7.16260899398603,8.43929896457532,9.89248238861818
"51",2009,0.347442374903521,0.345195014167161,0.477409969181729,0.732677544193948,1.09607421085897,1.54721494471282,2.03790910825738,2.53886042595971,3.12029059596272,3.79668194331465,4.51502814591722,5.30775920636307,6.24016323479977,7.34521057661601,8.62984076852405,10.0869074543201
"52",2010,0.279648590481592,0.270063020935214,0.39480918654999,0.647292825121199,1.01919662914257,1.50594062870636,2.07943448242015,2.71210188147485,3.45178325559434,4.29862517453933,5.20249218548808,6.18352511292361,7.26929321670766,8.47072220271341,9.80429398252724,11.2852961467978
"53",2011,0.35171402350024,0.349929039213771,0.482614598488462,0.738057587785236,1.10091822446373,1.54981561637547,2.03529261756014,2.52794457833954,3.09940342811375,3.76505477988697,4.47171141968682,5.25257768437381,6.17531832784343,7.27429271594183,8.55583912565536,10.0113976502843
"54",2012,0.506729063424804,0.521723386288087,0.671486833998557,0.933295480888139,1.27670397681093,1.6441921111848,1.94034206141975,2.13181635844064,2.34142320462184,2.61732787997091,2.8997787351573,3.25008013791523,3.8221435258565,4.70073481321156,5.87037299611814,7.27120144212755
"55",2013,0.537515923109955,0.555842710843001,0.708997923347693,0.97207082567474,1.31161601692521,1.66293581440666,1.92148434638549,2.05314306371201,2.19088406470277,2.38938285578626,2.58758405381113,2.85237285085017,3.35478976148203,4.18961172424209,5.33702430324601,6.72698304750365
"56",2014,0.482555453255865,0.494933149821852,0.642033409381314,0.902849372430719,1.24929130606258,1.62947469669558,1.95514899712469,2.19359003646189,2.45962540259809,2.79630859482592,3.14491164578405,3.5623569020015,4.18910617896607,5.10206481008199,6.28915436964754,7.69851762354209
"57",2015,0.506729063424804,0.521723386288087,0.671486833998557,0.933295480888139,1.27670397681093,1.6441921111848,1.94034206141975,2.13181635844064,2.34142320462184,2.61732787997091,2.8997787351573,3.25008013791523,3.8221435258565,4.70073481321156,5.87037299611814,7.27120144212755
"58",2016,0.506729063424804,0.521723386288087,0.671486833998557,0.933295480888139,1.27670397681093,1.6441921111848,1.94034206141975,2.13181635844064,2.34142320462184,2.61732787997091,2.8997787351573,3.25008013791523,3.8221435258565,4.70073481321156,5.87037299611814,7.27120144212755
